,player_name,school,conference,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,2PM,2PA,2P_per,3PM,3PA,3P_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,rec-rk,ast/tov,rimmade,rimmade + rimmiss,midmade,midmade + midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+mismiss),dunksmade,dunksmiss + dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,pos
30541,Glenn Robinson III,Michigan,B10,37,80.1,113.7,21.2,53.2,56.59,6.0,11.5,7.6,11.6,87,115,0.757,149,265,0.562,33,108,0.306,1.0,1.9,30.8,So,6-6,1,3.90743,122.814,1.8,2014,28109,all,96.8,0.95656378,92.0,120.0,57.0,146.0,0.7667,0.3904,37.0,39.0,0.9487000000000001,40.0,104.582,99.1859,3.39214,186.272,5.6466,4.52562,1.12098,4.43551,32.2703,3.8017700000000003,0.633737,1.4595,2.973,4.4324,1.1892,0.9459000000000001,0.2973,13.0811,Wing G
30657,Colton Iverson,Colorado St.,MWC,33,74.7,114.1,24.5,58.9,59.58,13.2,26.4,10.0,17.2,124,212,0.585,169,287,0.589,0,0,0.0,2.8,0.9,73.9,Sr,6-10,45,4.36151,125.96,3.6,2013,28225,all,76.8,0.65670101,123.0,177.0,40.0,97.0,0.6949000000000001,0.41240000000000004,48.0,49.0,0.9796,53.0,96.4785,93.3232,3.37884,198.862,6.29975,4.48365,1.8161,7.22449,30.0,6.11844,1.10605,3.3636,6.5152,9.8788,1.3333,0.4545,0.6970000000000001,14.0,C
30871,Justin Anderson,Virginia,ACC,26,52.8,120.5,22.0,57.2,60.97,3.1,14.5,14.0,13.2,64,82,0.78,56,117,0.47900000000000004,47,104,0.452,2.5,1.6,37.1,Jr,6-6,1,4.20367,129.325,1.7000000000000002,2015,28488,all,90.2,1.45164815,44.0,66.0,12.0,51.0,0.6667000000000001,0.2353,18.0,21.0,0.8571000000000001,21.0,88.5752,84.0094,4.15299,121.798,9.76844,5.49031,4.27813,11.582699999999999,27.8462,7.25947,4.32321,0.6538,3.3846,4.0385,1.7308,0.6538,0.5385,12.1923,Wing G
31065,Damian Jones,Vanderbilt,SEC,33,65.1,106.8,26.4,59.0,58.45,9.9,17.3,10.2,16.3,90,168,0.536,184,309,0.595,0,3,0.0,5.9,0.5,53.8,Jr,7-0,30,3.08007,121.038,5.0,2016,28727,all,82.8,0.58460679,125.0,171.0,59.0,138.0,0.731,0.42750000000000005,38.0,43.0,0.8837,30.0,94.8238,90.1802,3.50456,177.996,5.45568,1.7039900000000001,3.75169,5.45701,26.2424,2.74939,2.70761,2.2424,4.6364,6.8788,1.1515,0.2424,1.6364,13.8788,C
31071,Andrew Harrison,Kentucky,SEC,39,63.1,111.6,21.8,44.6,53.13,1.7000000000000002,8.1,26.0,18.4,126,159,0.792,65,173,0.376,36,94,0.383,0.9,2.5,59.6,So,6-6,5,3.05006,120.221,2.8,2015,28730,all,99.2,2.17190735,35.0,58.0,30.0,115.0,0.6034,0.2609,5.0,5.0,1.0,44.0,88.0517,83.4197,3.85282,165.034,7.024,4.43846,2.58554,7.08963,25.4872,3.40365,3.6859900000000003,0.33330000000000004,1.8974000000000002,2.2308,3.5641,1.0256,0.2051,9.3333,Scoring PG
31078,James Young,Kentucky,SEC,40,80.2,111.7,21.8,49.8,53.64,3.7,11.0,10.8,15.9,125,177,0.706,101,215,0.47000000000000003,82,235,0.34900000000000003,0.6000000000000001,1.4,39.3,Fr,6-6,1,3.7359999999999998,121.225,2.6,2014,28736,all,98.4,0.89333331,56.0,89.0,45.0,126.0,0.6292,0.35710000000000003,20.0,22.0,0.9091,17.0,103.077,96.9728,3.64344,199.576,4.71558,4.20626,0.509324,5.06622,32.4,3.9176,1.14862,1.025,3.25,4.275,1.675,0.75,0.2,14.325,Wing G
31080,Jarell Martin,LSU,SEC,33,85.9,106.5,24.6,52.6,56.54,9.7,18.1,10.5,18.4,140,203,0.6900000000000001,188,345,0.545,14,52,0.269,1.8,1.9,51.1,So,6-9,12,3.76806,117.024,3.2,2015,28739,all,97.8,0.64130707,137.0,206.0,51.0,139.0,0.665,0.3669,45.0,45.0,1.0,25.0,93.3404,90.8088,4.3606,240.893,4.40655,2.44395,1.9626000000000001,4.03898,35.1212,2.7906,1.24838,2.9697,6.2727,9.2424,1.7879,1.1515,0.6970000000000001,16.9091,Wing F
31097,Jordan Mickey,LSU,SEC,31,80.1,97.3,24.7,50.5,53.25,10.5,19.6,7.6,21.7,95,147,0.646,190,370,0.514,1,9,0.111,9.7,1.5,38.8,So,6-8,25,2.5816,107.254,3.0,2015,28749,all,92.6,0.39602836,117.0,181.0,73.0,189.0,0.6464000000000001,0.38620000000000004,33.0,35.0,0.9429000000000001,33.0,89.4192,87.0556,4.76676,258.992,5.04363,-0.939739,5.98337,4.26484,34.871,0.992761,3.27208,3.1935000000000002,6.7419,9.9355,1.2903,0.9355,3.6452,15.4194,C
31117,Semi Ojeleye,SMU,Amer,35,85.4,127.5,24.5,57.2,62.15,8.4,15.0,9.3,10.7,172,219,0.785,137,259,0.529,73,172,0.424,1.6,0.8,50.8,Jr,6-7,33,6.26239,139.791,2.1,2017,28767,all,94.8,1.05998883,84.0,132.0,53.0,125.0,0.6364000000000001,0.424,28.0,34.0,0.8235,37.0,97.0548,95.2416,3.99167,200.323,6.64165,6.5956600000000005,0.0459893,8.44427,34.1429,7.87518,0.5690839999999999,2.2857,4.5714,6.8571,1.5143,0.42860000000000004,0.4,19.0,Wing F
31352,Dakari Johnson,Kentucky,SEC,39,40.3,108.6,23.1,50.6,55.26,13.4,19.1,8.9,17.9,90,144,0.625,79,156,0.506,0,0,0.0,6.1,1.4,92.3,So,7-0,44,1.87012,118.821,4.3,2015,29049,all,98.2,0.6905005200000001,58.0,91.0,21.0,65.0,0.6374000000000001,0.3231,14.0,14.0,1.0,48.0,81.6239,77.33,2.80209,135.759,8.05064,2.62561,5.42504,6.86315,16.2821,2.54953,4.31362,1.7179,2.8718,4.5897,0.7436,0.359,0.9231,6.359,C
31357,Julius Randle,Kentucky,SEC,40,76.3,111.2,26.2,50.4,56.59,13.4,24.7,10.0,18.7,204,289,0.706,193,374,0.516,3,18,0.167,2.6,1.0,73.7,Fr,6-9,30,4.16801,127.016,3.0,2014,29051,all,99.8,0.5643564,132.0,197.0,61.0,176.0,0.6701,0.3466,37.0,40.0,0.925,7.0,96.732,91.0035,4.09889,249.652,5.23199,3.14857,2.08342,6.28816,30.825,4.90839,1.37976,3.5,6.925,10.425,1.425,0.5,0.775,14.975,C
31536,Rondae Hollis-Jefferson,Arizona,P12,38,71.5,113.8,20.9,51.3,57.33,9.0,20.1,10.1,15.5,145,205,0.707,132,246,0.537,6,29,0.20700000000000002,3.4,2.4,74.5,So,6-7,23,3.43005,119.977,3.4,2015,29198,all,97.2,1.0,91.0,127.0,41.0,119.0,0.7165,0.34450000000000003,40.0,43.0,0.9302,23.0,86.8974,82.7697,4.42793,234.584,9.57925,3.75175,5.82751,8.24463,28.6842,3.88425,4.36038,2.0263,4.8158,6.8421,1.5526,1.1579,0.8421000000000001,11.2368,Wing F
31571,Demetrius Jackson,Notre Dame,ACC,35,87.1,115.9,24.4,51.4,55.97,3.1,7.9,25.1,15.3,113,139,0.8130000000000001,139,265,0.525,54,163,0.331,0.8,2.1,32.5,Jr,6-1,11,5.04428,127.546,2.2,2016,29232,all,93.2,2.15791645,92.0,146.0,47.0,119.0,0.6301,0.395,16.0,16.0,1.0,45.0,111.075,104.203,3.07645,185.99,5.14345,5.5568,-0.413348,5.14039,35.9429,4.95232,0.18806799999999999,0.8857,2.5714,3.4571,4.6857,1.2286,0.2857,15.8,Scoring PG
31677,Wesley Iwundu,Kansas St.,B12,35,78.1,110.5,22.6,53.2,58.53,4.1,20.0,22.9,19.2,122,159,0.767,119,229,0.52,32,85,0.376,1.2,1.9,50.6,Sr,6-7,25,3.65243,120.605,2.3,2017,29335,all,61.2,1.49379935,88.0,134.0,31.0,93.0,0.6567000000000001,0.33330000000000004,12.0,17.0,0.7059000000000001,33.0,98.9906,93.1738,3.8789,213.113,6.17282,3.18687,2.98595,6.6081,31.3714,4.39154,2.21656,1.0286,5.2857,6.3143,3.4571,1.0,0.34290000000000004,13.0286,Wing G
31815,Cameron Payne,Murray St.,OVC,33,81.4,118.8,31.3,52.9,56.73,2.3,10.7,39.8,14.9,126,161,0.783,149,294,0.507,82,220,0.373,1.6,3.2,31.3,So,6-2,1,5.55848,134.583,2.5,2015,29428,all,28.4,2.4023011800000003,53.0,87.0,96.0,208.0,0.6092000000000001,0.4615,3.0,3.0,1.0,14.0,100.124,101.405,2.93831,203.057,8.30782,8.05255,0.25527,10.2868,32.1714,8.86365,1.42319,0.6000000000000001,3.0857,3.6857,5.9714,1.9429,0.4857,20.2,Pure PG
31865,Bobby Portis,Arkansas,SEC,36,74.2,118.9,25.7,55.2,58.23,13.6,20.2,8.8,11.5,115,156,0.737,236,436,0.541,14,30,0.467,4.8,2.1,33.5,So,6-10,10,4.893,132.908,2.9,2015,29460,all,96.8,0.74999998,149.0,204.0,87.0,229.0,0.7304,0.3799,32.0,36.0,0.8889,22.0,95.8038,92.078,3.6384,235.735,7.9278200000000005,5.11539,2.81243,8.39995,29.8889,7.34142,1.05854,3.6944,5.2222,8.9167,1.1667,1.0833,1.3889,17.4722,PF/C
31926,Terry Rozier,Louisville,ACC,36,86.9,105.9,26.8,45.7,50.86,3.8,13.9,19.7,14.1,139,176,0.79,166,364,0.456,48,157,0.306,0.5,3.5,33.8,So,6-1,0,4.3476,121.449,2.0,2015,29506,all,94.2,1.36711625,78.0,145.0,88.0,218.0,0.5379,0.4037,8.0,9.0,0.8889,16.0,89.6,84.1254,5.2197700000000005,249.602,7.20163,4.04812,3.15352,8.49714,35.0,4.43619,4.06094,1.1944,4.3611,5.5556,3.0,2.0,0.16670000000000001,17.0833,Combo G
31950,Aaron Gordon,Arizona,P12,38,77.1,105.5,23.2,51.6,50.27,10.4,19.3,13.0,12.4,76,180,0.422,173,337,0.513,16,45,0.356,3.4,1.8,47.1,Fr,6-8,11,2.9415,115.178,3.0,2014,29525,all,99.6,1.36361758,137.0,198.0,36.0,140.0,0.6919000000000001,0.2571,54.0,56.0,0.9643,4.0,87.7492,83.3035,4.96193,242.823,8.3179,2.8902200000000002,5.4276800000000005,7.17364,31.2368,3.32065,3.85299,2.6842,5.2895,7.9737,1.9737,0.8947,1.0263,12.3684,Wing F
32037,George King,Colorado,P12,32,70.5,107.3,22.5,54.2,57.45,7.2,23.2,8.2,17.9,68,87,0.782,80,162,0.494,62,157,0.395,2.6,1.1,27.3,Sr,6-6,24,2.47497,112.74,3.4,2018,29633,all,,0.54689997,48.0,93.0,32.0,69.0,0.5161,0.46380000000000005,5.0,5.0,1.0,59.0,101.277,96.0516,3.26805,188.238,3.25266,1.54912,1.70354,4.14419,28.5312,3.14298,1.00122,1.75,6.0625,7.8125,1.0938,0.5312,0.6562,12.9375,Stretch 4
32160,Alec Peters,Valparaiso,Horz,28,76.3,117.8,29.5,52.7,59.63,8.0,23.2,15.0,13.5,167,188,0.888,149,290,0.514,55,149,0.369,1.0,1.2,42.8,Sr,6-9,25,5.31891,130.94,2.6,2017,29744,all,50.0,0.90140097,79.0,119.0,70.0,171.0,0.6639,0.40940000000000004,7.0,9.0,0.7778,54.0,96.3548,97.4582,3.8043,203.71,4.93177,4.4991200000000005,0.432646,7.68101,35.1379,7.28997,0.39103699999999997,2.5517000000000003,7.5517,10.1034,2.2069,0.7931,0.3793,22.9655,Stretch 4
32262,Sindarius Thornwell,South Carolina,SEC,32,71.9,118.2,29.2,51.0,58.98,8.0,16.2,19.4,14.2,215,259,0.8300000000000001,137,291,0.47100000000000003,58,148,0.392,3.4,3.6,59.0,Sr,6-5,0,5.99432,140.456,2.7,2017,29814,all,94.0,1.13157895,88.0,153.0,49.0,138.0,0.5752,0.3551,9.0,11.0,0.8182,48.0,88.3804,82.9766,5.14704,244.238,13.5191,7.66756,5.8515,15.8998,32.9062,10.3974,5.50241,2.4062,4.5,6.9062,2.6875,2.0625,0.9375,20.7188,Wing G
32403,Noah Vonleh,Indiana,B10,30,61.8,109.1,21.5,56.0,60.43,10.8,27.3,4.9,21.8,96,134,0.716,97,183,0.53,16,33,0.485,5.4,1.9,62.0,Fr,6-10,1,2.47652,114.762,4.1,2014,29985,all,98.0,0.28125439999999996,73.0,122.0,24.0,61.0,0.5984,0.3934,24.0,27.0,0.8889,9.0,90.6372,86.69,3.93211,195.609,5.27582,0.6828879999999999,4.59293,6.05888,26.4667,2.72525,3.33363,2.3667,6.6,8.9667,0.6000000000000001,0.8667,1.3667,11.2667,PF/C
33360,Jaron Blossomgame,Clemson,ACC,33,85.5,113.0,24.8,52.6,56.07,5.9,15.5,9.7,11.5,120,168,0.714,196,347,0.5650000000000001,24,94,0.255,2.9,1.4,38.1,Sr,6-7,5,4.58366,125.553,1.9,2017,30917,all,76.8,0.92728148,134.0,185.0,62.0,162.0,0.7243,0.38270000000000004,41.0,44.0,0.9318000000000001,59.0,105.976,99.0371,3.54831,197.517,4.73046,3.69097,1.03949,5.53709,34.3333,4.9896,0.547488,1.7879,4.4848,6.2727,1.5455,0.8182,0.9091,17.697,Wing F
33534,Delon Wright,Utah,P12,34,83.7,125.2,24.2,54.5,61.66,4.1,13.6,32.8,15.4,152,182,0.835,135,246,0.549,26,73,0.356,3.2,3.9,57.1,Sr,6-5,55,6.04319,137.443,1.7000000000000002,2015,31100,all,,2.61758206,101.0,149.0,34.0,98.0,0.6779000000000001,0.34690000000000004,17.0,18.0,0.9444,20.0,87.5652,83.3382,5.1177,237.663,14.4311,7.9039,6.52721,14.7263,33.2857,8.29829,6.42803,0.9714,3.9714,4.9429,5.0857,2.0857,0.9714,14.5429,Scoring PG
33552,Zach LaVine,UCLA,P12,37,60.7,107.3,19.0,52.4,54.48,2.4,9.5,12.6,13.9,47,68,0.6910000000000001,79,160,0.494,48,128,0.375,0.8,2.1,23.6,Fr,6-5,14,1.90023,110.248,3.2,2014,31114,all,90.0,1.57149149,51.0,90.0,28.0,68.0,0.5667,0.4118,21.0,25.0,0.84,13.0,103.564,98.8807,2.59395,148.504,2.74348,2.46177,0.281707,1.9994200000000002,24.4324,1.46349,0.535932,0.48650000000000004,2.0541,2.5404999999999998,1.7838,0.8919,0.1622,9.4324,Wing G
33842,Jabari Bird,California,P12,27,62.5,107.0,21.6,54.2,56.23,3.5,13.2,7.7,16.1,42,55,0.764,75,140,0.536,65,178,0.365,0.8,1.3,17.3,Sr,6-6,23,2.87215,113.069,2.4,2017,31372,all,96.0,0.55996541,47.0,69.0,28.0,70.0,0.6812,0.4,18.0,20.0,0.9,56.0,96.9727,92.2512,4.03116,144.179,3.3703,1.99916,1.37114,5.07982,31.963,3.46114,1.61868,0.963,3.7407,4.7036999999999995,1.037,0.6667000000000001,0.2222,14.3333,Wing G
34095,Joel Embiid,Kansas,B12,28,45.9,112.0,24.4,62.9,65.5,12.7,27.3,11.5,24.1,98,143,0.685,106,166,0.639,1,5,0.2,11.7,2.3,83.6,Fr,7-0,21,2.99109,125.154,5.8,2014,31621,all,97.4,0.5757498600000001,80.0,99.0,25.0,65.0,0.8081,0.3846,30.0,30.0,1.0,3.0,90.0859,83.519,3.6851000000000003,176.276,12.7402,3.37781,9.36236,10.5965,23.1071,4.24577,6.35075,2.3214,5.7857,8.1071,1.3571,0.8929,2.5714,11.1786,C
34107,Andrew Wiggins,Kansas,B12,35,81.4,112.3,25.1,49.9,56.34,8.4,12.3,9.2,15.9,176,227,0.775,146,296,0.493,43,126,0.341,3.1,2.1,53.8,Fr,6-8,22,4.33229,126.019,3.3,2014,31626,all,100.0,0.67502293,92.0,132.0,54.0,161.0,0.6970000000000001,0.33540000000000003,36.0,40.0,0.9,1.0,101.712,94.4649,3.98001,206.932,7.14569,4.66538,2.4803100000000002,6.97725,32.8,5.14855,1.8287,2.1714,3.6857,5.8571,1.5429,1.1714,0.9714,17.0571,Wing F
34171,Davon Reed,Miami FL,ACC,33,87.9,113.8,21.3,53.9,58.0,2.9,13.1,14.4,16.6,90,108,0.833,82,173,0.47400000000000003,79,199,0.397,1.5,2.3,29.0,Sr,6-6,5,4.11276,120.634,1.8,2017,31708,all,77.6,1.19401082,55.0,89.0,27.0,81.0,0.618,0.33330000000000004,9.0,11.0,0.8182,32.0,99.4324,92.8742,4.40065,203.014,7.21637,4.40626,2.81012,7.53091,35.303,4.896,2.6349,0.8485,3.9394,4.7879000000000005,2.4242,1.303,0.4848,14.8788,Wing G
34430,Deandre Bembry,Saint Joseph's,A10,31,95.0,100.2,27.3,48.6,51.21,4.6,18.7,24.4,16.9,102,160,0.637,149,308,0.484,50,153,0.327,2.7,3.1,34.7,So,6-6,43,3.50976,112.02,2.4,2015,31965,all,56.0,1.24716125,101.0,149.0,49.0,160.0,0.6779000000000001,0.3063,21.0,27.0,0.7778,21.0,94.693,94.1272,4.38769,248.456,6.20876,2.95298,3.25578,7.04598,38.6129,4.5129,2.53308,1.5806,6.1613,7.7419,3.5806,1.9355,0.9355,17.7419,Wing G
34431,DeAndre' Bembry,Saint Joseph's,A10,36,92.8,110.7,24.5,51.3,53.91,4.3,18.0,24.1,12.6,117,178,0.657,204,369,0.553,34,128,0.266,2.5,2.2,35.8,Jr,6-6,43,4.36381,120.835,2.6,2016,31965,all,56.0,2.20544419,139.0,193.0,66.0,177.0,0.7202000000000001,0.3729,29.0,30.0,0.9667,21.0,96.6461,93.9216,4.51299,291.217,8.8377,4.88895,3.94875,7.89142,37.25,4.78986,3.10156,1.4167,6.3333,7.75,4.4722,1.4167,0.8333,17.4167,Wing G
34540,Jabari Parker,Duke,ACC,35,76.4,111.7,31.6,51.1,55.77,11.4,23.1,8.7,14.5,160,214,0.748,198,393,0.504,38,106,0.358,4.0,2.1,42.9,Fr,6-8,1,5.00949,134.942,3.1,2014,32063,all,99.4,0.50615734,124.0,199.0,74.0,193.0,0.6231,0.3834,61.0,66.0,0.9242,2.0,98.2252,93.1302,3.8747100000000003,217.143,6.22828,4.13547,2.09281,6.84705,30.6571,6.33399,0.5130629999999999,3.0,5.7429,8.7429,1.1714,1.0571,1.2286,19.1429,PF/C
35152,Tyler Ennis,Syracuse,ACC,34,88.7,114.5,22.7,45.3,51.07,2.6,9.0,32.5,13.8,114,149,0.765,118,275,0.429,30,85,0.353,0.7000000000000001,3.9,41.4,Fr,6-2,11,4.3659,123.151,2.3,2014,32691,all,95.6,3.2413389,68.0,123.0,51.0,153.0,0.5528000000000001,0.33330000000000004,2.0,2.0,1.0,18.0,97.6955,92.6229,4.56203,202.885,6.8622700000000005,4.85439,2.00787,7.9960700000000005,35.7353,4.48187,3.5141999999999998,0.7941,2.5882,3.3824,5.5294,2.1176,0.17650000000000002,12.9412,Pure PG
35516,Sterling Brown,SMU,Amer,35,81.6,117.6,21.6,54.6,58.28,6.0,16.9,17.9,17.3,87,110,0.791,100,215,0.465,61,136,0.449,2.2,2.7,31.3,Sr,6-6,3,4.24749,124.416,3.2,2017,32989,all,78.4,1.54408363,49.0,93.0,51.0,121.0,0.5269,0.42150000000000004,7.0,9.0,0.7778,46.0,91.236,89.5314,4.46505,237.84,8.55248,4.83031,3.72216,8.01945,32.6571,4.50742,3.51204,1.5714000000000001,4.9143,6.4857,3.0,1.4286,0.5429,13.4286,Wing G
35701,Nigel Williams-Goss,Gonzaga,WCC,38,79.6,119.3,24.9,53.3,59.37,2.2,15.7,25.8,14.8,157,181,0.867,177,336,0.527,43,117,0.368,0.2,2.9,40.0,Jr,6-3,5,4.85906,129.811,1.9,2017,33186,all,93.4,2.1829091,84.0,128.0,93.0,208.0,0.6563,0.4471,5.0,5.0,1.0,55.0,85.8129,83.7396,5.1215,274.226,10.47,5.67179,4.79819,10.3435,32.6579,5.59013,4.7533900000000004,0.5789000000000001,5.3947,5.9737,4.7105,1.6842000000000001,0.0789,16.8421,Combo G
35841,Malcolm Brogdon,Virginia,ACC,37,85.1,120.0,26.8,53.2,58.48,2.1,13.3,19.5,10.0,140,156,0.897,155,311,0.498,75,192,0.391,0.9,1.8,31.0,Sr,6-5,15,5.99104,137.708,2.4,2016,33335,all,80.6,2.21154109,89.0,137.0,66.0,174.0,0.6496000000000001,0.3793,5.0,5.0,1.0,36.0,98.9573,92.0084,4.3618500000000004,203.837,9.49229,7.27731,2.21498,10.2715,34.1351,7.62301,2.64849,0.5135000000000001,3.5404999999999998,4.0541,3.1081,0.9459000000000001,0.2432,18.2432,Combo G
35923,Kahlil Felder,Oakland,Horz,35,91.5,120.0,32.9,50.2,57.18,2.2,9.7,50.0,15.2,239,282,0.848,193,398,0.485,76,214,0.355,0.5,2.9,46.1,Jr,5-9,20,6.75588,140.135,3.2,2016,33408,all,,2.69996497,112.0,190.0,81.0,209.0,0.5895,0.3876,8.0,8.0,1.0,54.0,104.511,105.51,2.9789,253.762,8.68783,9.0825,-0.394677,8.4445,36.7429,7.74121,0.7032879999999999,0.7429,3.5143,4.2571,9.2571,1.9714,0.2,24.3714,Pure PG
35942,Josh Hart,Villanova,BE,36,82.9,122.3,27.1,59.0,61.89,5.9,17.5,18.8,13.4,127,170,0.747,162,280,0.579,74,183,0.404,1.0,2.9,36.7,Sr,6-5,3,6.08723,139.825,2.7,2017,33417,all,84.4,1.49295204,114.0,160.0,48.0,120.0,0.7125,0.4,20.0,21.0,0.9524,30.0,93.5948,88.5641,4.64604,241.733,10.4919,7.31438,3.17755,10.8788,33.1667,7.6814800000000005,3.19732,1.4167,4.9722,6.3889,2.9444,1.5556,0.2778,18.6944,Wing G
36182,Keita Bates-Diop,Ohio St.,B10,34,81.8,114.5,27.5,54.4,57.73,5.7,24.5,10.5,11.8,112,141,0.794,181,331,0.547,66,184,0.359,5.9,1.6,27.4,Jr,6-7,33,5.00365,131.508,2.0,2018,33637,all,94.4,0.90326292,92.0,137.0,89.0,194.0,0.6715,0.45880000000000004,17.0,18.0,0.9444,48.0,93.7832,88.7301,4.62406,254.42,8.21587,4.15602,4.05985,10.297,33.0882,7.47871,2.8183100000000003,1.5293999999999999,7.1765,8.7059,1.6471,0.9118,1.6471,19.7647,PF/C
36353,Jevon Carter,West Virginia,B12,37,88.3,117.3,25.1,49.8,54.92,2.3,12.9,35.2,16.8,133,155,0.858,138,313,0.441,77,196,0.393,1.2,4.8,30.5,Sr,6-2,2,5.45024,131.926,3.4,2018,33739,all,40.4,2.51023176,68.0,145.0,70.0,167.0,0.46900000000000003,0.4192,2.0,2.0,1.0,32.0,94.3123,89.7224,4.86782,299.61,11.3317,7.78875,3.5429500000000003,11.1353,35.4324,6.55702,4.57825,0.7838,3.8649,4.6486,6.6486,3.027,0.3514,17.2973,Pure PG
36441,Domantas Sabonis,Gonzaga,WCC,35,79.9,120.0,26.0,61.2,65.09,11.6,28.2,11.4,18.5,149,194,0.768,224,364,0.615,5,14,0.357,2.7,1.1,51.3,So,6-11,11,4.95322,131.645,4.0,2016,33822,all,60.2,0.68477518,157.0,214.0,67.0,149.0,0.7336,0.44970000000000004,22.0,24.0,0.9167000000000001,11.0,90.7655,88.0512,4.53415,263.303,7.50443,3.90304,3.6013900000000003,7.6708,32.0571,5.41178,2.25901,3.0286,8.8,11.8286,1.8,0.6000000000000001,0.8857,17.4857,PF/C
36812,Stanley Johnson,Arizona,P12,38,70.9,108.0,26.0,50.1,55.1,8.9,19.1,11.6,17.4,132,178,0.742,131,274,0.47800000000000004,43,116,0.371,1.6,3.2,45.6,Fr,6-6,5,3.49987,120.974,3.7,2015,34150,all,99.6,0.7682932,64.0,119.0,67.0,155.0,0.5378000000000001,0.4323,16.0,16.0,1.0,8.0,86.6693,82.5525,4.41275,234.531,8.8059,4.11077,4.69513,8.38064,28.447400000000002,4.54871,3.83193,1.9737,4.5263,6.5,1.6579000000000002,1.5,0.3947,13.7632,Wing F
36829,Kadeem Allen,Arizona,P12,34,68.9,108.5,18.4,52.1,57.03,1.5,13.7,17.8,20.7,86,116,0.741,75,161,0.466,32,75,0.427,2.3,3.1,49.2,Sr,6-3,5,2.4546,110.513,3.3,2017,34157,all,,1.55382354,45.0,85.0,30.0,76.0,0.5294,0.3947,4.0,4.0,1.0,53.0,95.0827,90.4715,4.00389,213.348,7.7439,2.9621,4.78181,6.35,30.0,1.91939,4.43061,0.3529,3.6765,4.0294,2.9706,1.5588000000000002,0.6176,9.7647,Combo G
37070,Sviatoslav Mykhailiuk,Kansas,B12,39,86.1,115.1,20.1,55.6,57.16,3.9,8.7,13.4,13.7,45,56,0.804,90,213,0.423,115,259,0.444,0.9,1.9,11.9,Sr,6-8,10,4.22489,122.813,2.9,2018,34388,all,52.4,1.64612701,68.0,140.0,22.0,73.0,0.4857,0.3014,22.0,26.0,0.8462000000000001,47.0,105.136,97.7783,3.78343,225.493,6.39989,5.31024,1.08965,5.58532,34.5385,4.2768,1.3085200000000001,1.1282,2.7949,3.9231,2.7436,1.1795,0.30770000000000003,14.6154,Wing F
37071,Kelly Oubre,Kansas,B12,36,52.3,108.7,22.0,51.2,55.45,6.4,19.2,8.1,15.4,79,110,0.718,76,153,0.497,34,95,0.358,1.8,3.3,44.4,Fr,6-7,12,2.53323,120.287,3.8,2015,34389,all,98.8,0.65120567,48.0,77.0,28.0,75.0,0.6234000000000001,0.3733,17.0,22.0,0.7727,15.0,91.621,85.3856,3.05119,169.756,7.34174,3.84099,3.50074,7.65254,21.0,4.15029,3.50225,1.1389,3.8333,4.9722,0.7778,1.1389,0.36110000000000003,9.25,Wing F
37076,Devonte' Graham,Kansas,B12,39,94.2,117.9,25.2,51.0,56.82,2.0,9.6,31.4,16.7,167,202,0.8270000000000001,89,227,0.392,110,271,0.406,0.1,2.4,40.6,Sr,6-2,4,6.05396,133.726,1.5,2018,34391,all,80.4,2.58714097,54.0,125.0,35.0,103.0,0.432,0.3398,1.0,1.0,1.0,34.0,104.223,96.9292,4.25402,257.45,7.50065,6.8825400000000005,0.618118,7.71554,37.8205,6.35991,1.3556300000000001,0.6154000000000001,3.4103,4.0256,7.2308,1.5897000000000001,0.051300000000000005,17.3077,Pure PG
37178,Abdel Nader,Iowa St.,B12,35,76.9,103.5,20.7,55.5,58.35,2.9,14.3,8.0,19.7,78,106,0.736,109,197,0.553,52,140,0.371,2.2,1.9,31.5,Sr,6-6,2,2.60502,111.367,3.6,2016,34544,all,51.6,0.6835762200000001,76.0,110.0,33.0,87.0,0.6909000000000001,0.3793,26.0,27.0,0.963,58.0,103.21,97.815,3.32365,211.419,4.02682,2.35256,1.67426,2.72384,31.0857,1.54668,1.17716,0.7429,4.2286,4.9714,1.5429,1.0571,0.6857000000000001,12.9143,Wing G
37421,Ben Bentil,Providence,BE,35,84.7,112.2,28.1,51.0,56.7,8.4,16.7,8.0,11.4,194,248,0.782,194,375,0.517,52,158,0.329,3.1,1.4,46.5,So,6-9,0,5.00019,129.507,3.2,2016,34801,all,81.2,0.59703286,124.0,192.0,71.0,187.0,0.6458,0.37970000000000004,29.0,34.0,0.8529,51.0,98.8119,93.7659,4.13551,234.276,4.8751,3.51748,1.35762,7.37051,34.2286,6.00562,1.3649,2.6857,4.9714,7.6571,1.1429,0.8571000000000001,1.0286,21.0857,Stretch 4
